CATEGORIE;DATE;QUART;PDQ;X;Y;LONGITUDE;LATITUDE
Vol dans / sur vehicule moteur;2019-09-13;jour;31;0;0;1;1
Vol dans / sur vehicule moteur;2019-09-13;jour;31;0;0;1;1
Mefait;2019-09-13;jour;30;0;0;1;1
Vol de vehicule moteur;2019-09-13;soir;26;0;0;1;1
Introduction;2019-09-13;jour;39;0;0;1;1
Mefait;2019-09-13;jour;23;0;0;1;1
Mefait;2019-09-13;jour;1;0;0;1;1
Introduction;2019-09-13;soir;23;301576.39000518894;5046320.120007189;#CHAMP!;45.55678553418807
Vol dans / sur vehicule moteur;2019-09-13;jour;7;0;0;1;1
Vol dans / sur vehicule moteur;2019-09-13;jour;38;0;0;1;1
Vol dans / sur vehicule moteur;2019-09-13;soir;20;0;0;1;1
Mefait;2019-09-13;jour;38;0;0;1;1
Vol dans / sur vehicule moteur;2019-09-13;jour;21;0;0;1;1
Vol dans / sur vehicule moteur;2019-09-13;jour;22;0;0;1;1
Vol dans / sur vehicule moteur;2019-09-13;jour;21;0;0;1;1
Mefait;2019-09-13;jour;21;0;0;1;1
Vol dans / sur vehicule moteur;2019-09-13;soir;48;303748.108994087;5052195.103001209;#CHAMP!;45.60965707979429
Introduction;2019-09-13;soir;27;293167.83900376;5048729.55000067;#CHAMP!;45.57837660175763
Vol dans / sur vehicule moteur;2019-09-13;soir;21;299583.018993662;5041262.573002;#CHAMP!;45.51126374694145
Mefait;2019-09-13;jour;38;299179.097005395;5043205.591002249;#CHAMP!;45.52874465434747
Vol dans / sur vehicule moteur;2019-09-13;jour;49;303569.983009643;5056366.45799602;#CHAMP!;45.64719160548328
Vol de vehicule moteur;2019-09-13;nuit;30;295346.659002902;5047754.55300435;#CHAMP!;45.569636303437484
Introduction;2019-09-13;nuit;20;299817.3540026309;5039377.05600026;#CHAMP!;45.49429877707771
Vol dans / sur vehicule moteur;2019-09-13;soir;13;296463.101;5032035.9;#CHAMP!;45.42820751284806
Vol dans / sur vehicule moteur;2019-09-13;jour;22;299905.904995149;5042307.083993689;#CHAMP!;45.52066501995108
Vol dans / sur vehicule moteur;2019-09-12;jour;48;301787.1049925041;5049168.09799782;#CHAMP!;45.58241350344708
Mefait;2019-09-12;soir;26;295984.031006047;5042059.000003249;#CHAMP!;45.518394101344775
Vol dans / sur vehicule moteur;2019-09-12;soir;42;295579.404994087;5049140.11299951;#CHAMP!;45.58210710464497
Vol dans / sur vehicule moteur;2019-09-12;soir;38;299220.019001062;5041309.57200047;#CHAMP!;45.51168385321206
Mefait;2019-09-12;nuit;16;299207.53099389;5035700.00000699;#CHAMP!;45.46120630292483
Mefait;2019-09-12;soir;33;294423.4159998361;5043343.566004009;#CHAMP!;45.52993162505184
Vol dans / sur vehicule moteur;2019-09-12;jour;8;288030.219007808;5033275.50000038;#CHAMP!;45.43921066590188
Introduction;2019-09-12;nuit;13;293497.087;5031922.069;#CHAMP!;45.427141557996435
Vol dans / sur vehicule moteur;2019-09-12;nuit;13;293497.087;5031922.069;#CHAMP!;45.427141557996435
Introduction;2019-09-12;jour;21;300195.81199056;5041728.07999974;#CHAMP!;45.51545688429379
Introduction;2019-09-12;jour;15;297892.363;5037033.371;#CHAMP!;45.47319284395075
Mefait;2019-09-12;soir;38;298937.99400770396;5042811.70500468;#CHAMP!;45.52519833046996
Introduction;2019-09-12;nuit;45;295701.72298938;5054027.71499896;#CHAMP!;45.62608858810317
Vol dans / sur vehicule moteur;2019-09-12;jour;42;296865.315996472;5051445.46999692;#CHAMP!;45.60286719498524
Vol dans / sur vehicule moteur;2019-09-12;jour;12;298344.74499983893;5039355.2189936;#CHAMP!;45.49409020912591
Vol de vehicule moteur;2019-09-12;jour;1;276675.892008732;5031877.76500582;#CHAMP!;45.42626878920152
Mefait;2019-09-12;nuit;15;298792.152;5038772.284;#CHAMP!;45.48884869874873
Mefait;2019-09-12;soir;35;296327.801994076;5043968.578003;#CHAMP!;45.535581464681535
Vol dans / sur vehicule moteur;2019-09-12;jour;46;299141.420009483;5051031.62600207;#CHAMP!;45.59916556893877
Mefait;2019-09-12;jour;33;295112.361996003;5043057.45399491;#CHAMP!;45.527367000813086
Vols qualifies;2019-09-12;soir;23;301167.086996645;5044717.60999346;#CHAMP!;45.54236356707602
Vol dans / sur vehicule moteur;2019-09-12;jour;42;297931.687990872;5051172.9999949;#CHAMP!;45.60042679168268
Introduction;2019-09-12;nuit;35;297381.33500841;5043891.36500902;#CHAMP!;45.534898686995206
Introduction;2019-09-12;soir;35;296787.02899032;5043549.89300198;#CHAMP!;45.53181941554513
Introduction;2019-09-12;jour;26;295322.25100597;5040624.05400722;#CHAMP!;45.5054732070657
Vol dans / sur vehicule moteur;2019-09-12;soir;44;299330.2850061691;5046302.95300096;#CHAMP!;45.55661703806912
Introduction;2019-09-12;soir;49;305118.575994605;5058822.04200768;#CHAMP!;45.66928842069139
Vols qualifies;2019-09-12;soir;48;301380.800998501;5048444.59900056;#CHAMP!;45.5759013588872
Introduction;2019-09-12;jour;35;295911.160001784;5044055.20700242;#CHAMP!;45.53635579324387
Introduction;2019-09-12;jour;35;295911.160001784;5044055.20700242;#CHAMP!;45.53635579324387
Introduction;2019-09-12;jour;35;295911.160001784;5044055.20700242;#CHAMP!;45.53635579324387
Vol de vehicule moteur;2019-09-12;nuit;5;286310.344009842;5034781.99999518;#CHAMP!;45.45272345239583
Vol de vehicule moteur;2019-09-12;jour;48;302993.208006227;5051122.59699951;#CHAMP!;45.60000483033885
Vol dans / sur vehicule moteur;2019-09-12;jour;22;300597.799000824;5043323.76399491;#CHAMP!;45.529818018075524
Mefait;2019-09-12;jour;22;300597.799000824;5043323.76399491;#CHAMP!;45.529818018075524
Introduction;2019-09-12;soir;13;295848.843997485;5031429.499992049;#CHAMP!;45.42274320940302
Vol de vehicule moteur;2019-09-12;soir;13;0;0;1;1
Vol dans / sur vehicule moteur;2019-09-12;nuit;21;0;0;1;1
Introduction;2019-09-12;jour;26;0;0;1;1
Vol dans / sur vehicule moteur;2019-09-12;soir;21;299796.546;5040700.238;#CHAMP!;45.50620518752686
Mefait;2019-09-12;nuit;48;302294.026286;5052396.61266;#CHAMP!;45.61146659401529
Vol de vehicule moteur;2019-09-12;jour;49;0;0;1;1
Vol dans / sur vehicule moteur;2019-09-12;jour;10;0;0;1;1
Mefait;2019-09-12;jour;20;0;0;1;1
Vol dans / sur vehicule moteur;2019-09-12;jour;12;0;0;1;1
Mefait;2019-09-12;jour;27;292963.598999354;5047864.083991449;#CHAMP!;45.57058544682126
Introduction;2019-09-12;soir;38;298840.7229967981;5041101.568995969;#CHAMP!;45.50980901884174
Vol de vehicule moteur;2019-09-12;soir;21;0;0;1;1
Vol dans / sur vehicule moteur;2019-09-12;jour;42;0;0;1;1
Mefait;2019-09-12;nuit;12;0;0;1;1
Vol de vehicule moteur;2019-09-12;jour;20;0;0;1;1
Vol dans / sur vehicule moteur;2019-09-12;nuit;22;0;0;1;1
Vol dans / sur vehicule moteur;2019-09-12;soir;42;297088.156000498;5048450.000001911;#CHAMP!;45.57591562431359
Vol dans / sur vehicule moteur;2019-09-12;jour;21;0;0;1;1
Vol dans / sur vehicule moteur;2019-09-12;jour;38;297170.76;5042285.749;#CHAMP!;45.520448473207246
Mefait;2019-09-12;nuit;22;300259.64300072;5042592.89499163;#CHAMP!;45.52323925391802
Mefait;2019-09-12;jour;4;281130.123993337;5037899.46499582;#CHAMP!;45.48061926876445
Vol de vehicule moteur;2019-09-12;jour;45;297864.992001657;5054196.91899208;#CHAMP!;45.627636089969606
Mefait;2019-09-12;soir;48;302258.353003177;5051623.88499398;#CHAMP!;45.60451325788615
Vol dans / sur vehicule moteur;2019-09-12;soir;21;300544.350010518;5040653.311005069;#CHAMP!;45.505787882011404
Vol dans / sur vehicule moteur;2019-09-12;jour;12;298275.052995119;5039413.0510017;#CHAMP!;45.49460995847106
Vol de vehicule moteur;2019-09-12;jour;45;296898.678000862;5054102.25600544;#CHAMP!;45.62677397130306
Introduction;2019-09-12;jour;39;294058.8439982709;5050715.99999143;#CHAMP!;45.59626554261578
Mefait;2019-09-12;nuit;46;299226.68800017604;5052623.999992969;#CHAMP!;45.61349485260631
Vols qualifies;2019-09-11;soir;23;300821.086996558;5044774.108996649;#CHAMP!;45.54287007538474
Introduction;2019-09-11;soir;23;300821.086996558;5044774.108996649;#CHAMP!;45.54287007538474
Vol dans / sur vehicule moteur;2019-09-11;jour;44;299560.33100812;5045699.02399548;#CHAMP!;45.55118444648553
Vol dans / sur vehicule moteur;2019-09-11;soir;49;304359.8460090011;5056442.03699227;#CHAMP!;45.64787263081812
Mefait;2019-09-11;soir;7;291321.578219;5041082.325606;#CHAMP!;45.50953107771411
Introduction;2019-09-11;soir;26;295754.84399226;5041692.500007169;#CHAMP!;45.515093255746585
Introduction;2019-09-11;soir;7;290179.334;5042045.268;#CHAMP!;45.51817297477332
Introduction;2019-09-11;jour;38;298592.89200467;5044109.09399665;#CHAMP!;45.53686973848838
Vol dans / sur vehicule moteur;2019-09-11;soir;13;293967.812995807;5031070.00000911;#CHAMP!;45.41948163819198
Introduction;2019-09-11;jour;35;297638.691003021;5044827.58800487;#CHAMP!;45.54332585250924
Introduction;2019-09-11;jour;38;299187.322996873;5043985.87899366;#CHAMP!;45.535766046115484
Vol dans / sur vehicule moteur;2019-09-11;soir;13;293276.968995465;5032311.499996569;#CHAMP!;45.43064226795214
Vol de vehicule moteur;2019-09-11;jour;30;296238.32699857804;5048478.1600033;#CHAMP!;45.57615907879269
Vol de vehicule moteur;2019-09-11;jour;30;296959.94899108;5046174.25299734;#CHAMP!;45.55543629790856
Vol dans / sur vehicule moteur;2019-09-11;jour;38;299128.6069925;5042150.07999255;#CHAMP!;45.519246345747455
Introduction;2019-09-11;nuit;38;297116.295997782;5042179.21400782;#CHAMP!;45.51948923163897
Mefait;2019-09-11;jour;7;289806.991994545;5038942.02900491;#CHAMP!;45.49024095022685
Introduction;2019-09-11;jour;31;295962.622002235;5044536.4719969;#CHAMP!;45.54068704185698
Mefait;2019-09-11;jour;20;298324.022;5039791.01;#CHAMP!;45.49801145280491
Vols qualifies;2019-09-11;jour;39;294305.811;5049830.264;#CHAMP!;45.588299227276266
Vol de vehicule moteur;2019-09-11;jour;26;293774.0360066471;5039305.48599376;#CHAMP!;45.49358543870182
Vol dans / sur vehicule moteur;2019-09-11;jour;5;282779.656002983;5038717.00000148;#CHAMP!;45.48802971361232
Mefait;2019-09-11;jour;39;295738.975;5051483.29;#CHAMP!;45.60319374054161
Vol de vehicule moteur;2019-09-11;jour;10;287710.736;5043078.067;#CHAMP!;45.52741030813115
Introduction;2019-09-11;jour;16;298848.312999856;5035370.99999483;#CHAMP!;45.45824283133979
Introduction;2019-09-11;jour;13;294889.437997548;5034427.99999374;#CHAMP!;45.449712319131386
Vol dans / sur vehicule moteur;2019-09-11;soir;10;291855.7939949809;5043976.831990929;#CHAMP!;45.53558701261511
Introduction;2019-09-11;jour;46;299141.420009483;5051031.62600207;#CHAMP!;45.59916556893877
Introduction;2019-09-11;jour;20;299461.331995536;5040537.06500827;#CHAMP!;45.50473440327075
Introduction;2019-09-11;soir;39;295692.999993378;5052921.00000272;#CHAMP!;45.616130003533634
Mefait;2019-09-11;nuit;38;299287.883993074;5041115.442005649;#CHAMP!;45.509937531416234
Vols qualifies;2019-09-11;jour;38;299230.326002173;5040940.56799712;#CHAMP!;45.50836348546685
Vol de vehicule moteur;2019-09-11;soir;11;294409.541002797;5036599.55400851;#CHAMP!;45.46924602353009
Vol de vehicule moteur;2019-09-11;nuit;46;301516.187999919;5052785.999998289;#CHAMP!;45.61496715991487
Mefait;2019-09-11;jour;48;302138.5980054389;5052222.593997209;#CHAMP!;45.60990015129211
Mefait;2019-09-11;soir;16;299155.968997012;5034881.50000898;#CHAMP!;45.453840620009146
Mefait;2019-09-11;jour;7;289640.813;5040081;#CHAMP!;45.50048626648692
Vol dans / sur vehicule moteur;2019-09-11;jour;46;300311.48;5053539.239;#CHAMP!;45.62173825032724
Introduction;2019-09-11;jour;15;297282.956003668;5035433.06799793;#CHAMP!;45.45878626133873
Mefait;2019-09-11;soir;23;302227.198996171;5046592.11500348;#CHAMP!;45.55923574703774
Mefait;2019-09-11;jour;23;302227.198996171;5046592.11500348;#CHAMP!;45.55923574703774
Mefait;2019-09-11;jour;23;302227.198996171;5046592.11500348;#CHAMP!;45.55923574703774
Vol dans / sur vehicule moteur;2019-09-11;soir;20;298249.90299384604;5039966.95100203;#CHAMP!;45.4995939532316
Introduction;2019-09-11;soir;7;291859.909;5040990.577;#CHAMP!;45.50871568454446
Vol de vehicule moteur;2019-09-11;nuit;9;293592.063008822;5037865.0000061;#CHAMP!;45.48062043130394
Vol dans / sur vehicule moteur;2019-09-11;jour;38;297373.01399033604;5042157.07399132;#CHAMP!;45.519292789110374
Vol de vehicule moteur;2019-09-11;soir;20;298963.322;5040110.414;#CHAMP!;45.50089122774343
Vols qualifies;2019-09-11;jour;38;299268.555998894;5041048.3360079;#CHAMP!;45.50933353090908
Mefait;2019-09-11;nuit;21;300138.013991096;5041637.57799368;#CHAMP!;45.51464212642963
Mefait;2019-09-11;soir;45;300207.309009141;5056886.57800139;#CHAMP!;45.65185764173336
Mefait;2019-09-11;soir;15;299583.7870039291;5038527.11999236;#CHAMP!;45.48664896859965
Introduction;2019-09-11;jour;38;297972.724999568;5043088.11899374;#CHAMP!;45.52767682335425
Mefait;2019-09-11;jour;42;296925.249995036;5049208.49999999;#CHAMP!;45.582739006942234
Vol de vehicule moteur;2019-09-11;jour;31;296841.852995772;5045360.091;#CHAMP!;45.54810885265096
Vol de vehicule moteur;2019-09-11;jour;26;293554.266994026;5038648.53499774;#CHAMP!;45.487670409638866
Vol de vehicule moteur;2019-09-11;jour;26;293554.266994026;5038648.53499774;#CHAMP!;45.487670409638866
Vol dans / sur vehicule moteur;2019-09-11;jour;13;0;0;1;1
Vol dans / sur vehicule moteur;2019-09-11;soir;49;303799.369994863;5056344.70599714;#CHAMP!;45.646996245189854
Vol dans / sur vehicule moteur;2019-09-11;soir;49;303799.369994863;5056344.70599714;#CHAMP!;45.646996245189854
Vol dans / sur vehicule moteur;2019-09-11;soir;49;304803.004;5060459.033;#CHAMP!;45.68401839349578
Vol dans / sur vehicule moteur;2019-09-11;jour;12;0;0;1;1
Vol de vehicule moteur;2019-09-11;jour;31;0;0;1;1
Vols qualifies;2019-09-11;soir;22;0;0;1;1
Vol de vehicule moteur;2019-09-11;soir;11;0;0;1;1
Introduction;2019-09-11;jour;7;0;0;1;1
Vols qualifies;2019-09-11;soir;12;0;0;1;1
Vol dans / sur vehicule moteur;2019-09-11;soir;7;0;0;1;1
Vols qualifies;2019-09-11;jour;49;0;0;1;1
Vol de vehicule moteur;2019-09-11;soir;23;0;0;1;1
Introduction;2019-09-11;jour;21;300174.274992177;5041470.33699088;#CHAMP!;45.51313746509242
Vol de vehicule moteur;2019-09-11;jour;38;298370.263989643;5044336.303992449;#CHAMP!;45.53891223831876
Vol dans / sur vehicule moteur;2019-09-11;nuit;21;300213.206998953;5040846.06400584;#CHAMP!;45.50752025548825
Vol dans / sur vehicule moteur;2019-09-11;soir;21;300453.630008083;5040699.07000111;#CHAMP!;45.50619908134546
Vol dans / sur vehicule moteur;2019-09-11;soir;21;300453.630008083;5040699.07000111;#CHAMP!;45.50619908134546
Vol dans / sur vehicule moteur;2019-09-11;jour;49;304003.0559916389;5055485.76600383;#CHAMP!;45.63926758780869
Introduction;2019-09-11;jour;12;298176.271;5038801.416;#CHAMP!;45.489105268081715
Vol de vehicule moteur;2019-09-11;nuit;27;293692.027989468;5046086.1769953;#CHAMP!;45.554599299143035
Introduction;2019-09-11;jour;44;300420.686005042;5045668.112994831;#CHAMP!;45.55091224008765
Vol dans / sur vehicule moteur;2019-09-11;jour;44;300420.686005042;5045668.112994831;#CHAMP!;45.55091224008765
Mefait;2019-09-11;jour;44;299303.9600040281;5048819.1579947695;#CHAMP!;45.57925845045166
Mefait;2019-09-11;jour;15;298377.42399521;5035384.131991889;#CHAMP!;45.45835682951854
Introduction;2019-09-11;jour;27;291348.894001744;5045543.028004;#CHAMP!;45.549670555470364
Vol dans / sur vehicule moteur;2019-09-11;jour;31;0;0;1;1
Introduction;2019-09-11;soir;1;275016.34399015;5032326.99999945;#CHAMP!;45.43024246563506
Vol dans / sur vehicule moteur;2019-09-11;jour;26;0;0;1;1
Vol dans / sur vehicule moteur;2019-09-11;soir;20;0;0;1;1
Vol dans / sur vehicule moteur;2019-09-11;jour;22;0;0;1;1
Mefait;2019-09-11;jour;11;295616.4310064;5036863.62499962;#CHAMP!;45.47163916915103
Introduction;2019-09-11;jour;8;292598.281;5033232.5;#CHAMP!;45.438918378930346
Vol dans / sur vehicule moteur;2019-09-11;soir;21;0;0;1;1
Mefait;2019-09-11;jour;27;294612.026;5045780.089;#CHAMP!;45.55185908711126
Vol de vehicule moteur;2019-09-11;soir;26;0;0;1;1
Vol de vehicule moteur;2019-09-11;nuit;45;0;0;1;1
Mefait;2019-09-11;jour;46;298921.815;5051005.265;#CHAMP!;45.5989265435207
Vol dans / sur vehicule moteur;2019-09-11;jour;12;0;0;1;1
Vol de vehicule moteur;2019-09-11;jour;39;0;0;1;1
Mefait;2019-09-11;jour;22;0;0;1;1
Vol dans / sur vehicule moteur;2019-09-11;soir;30;0;0;1;1
Vol dans / sur vehicule moteur;2019-09-11;jour;20;0;0;1;1
Mefait;2019-09-11;soir;46;300735.1831888189;5052244.003031129;#CHAMP!;45.61008600421866
Introduction;2019-09-11;jour;22;301009.78899563896;5043225.86099423;#CHAMP!;45.528939411472855
Vol de vehicule moteur;2019-09-11;jour;11;295122.583995866;5036447.84799454;#CHAMP!;45.467891146699465
Mefait;2019-09-11;jour;15;298382.3399935389;5037676.26600677;#CHAMP!;45.478982586228135
Mefait;2019-09-11;soir;42;296925.312996213;5049823.000005569;#CHAMP!;45.58826845433675
Introduction;2019-09-11;jour;38;298795.069;5041035.639;#CHAMP!;45.509215361986186
Introduction;2019-09-11;nuit;38;299576.889992395;5043841.59799506;#CHAMP!;45.53447078087602
Introduction;2019-09-11;jour;44;298735.7599941891;5047226.801991929;#CHAMP!;45.56492521265183
Mefait;2019-09-11;jour;27;293713.9730066941;5045308.864991391;#CHAMP!;45.547605141623706
Vol de vehicule moteur;2019-09-11;nuit;48;302373.594;5052373.831;#CHAMP!;45.611261881127966
Vol dans / sur vehicule moteur;2019-09-11;jour;23;301365.2879922841;5045172.11999869;#CHAMP!;45.5464544181152
Introduction;2019-09-10;nuit;39;294497.000003478;5053144.00000461;#CHAMP!;45.618119903491575
Introduction;2019-09-10;jour;45;295464.588;5054344.901;#CHAMP!;45.62893954897307
Mefait;2019-09-10;jour;26;294049.531006208;5038906.881990929;#CHAMP!;45.49000293026555
Vol dans / sur vehicule moteur;2019-09-10;nuit;13;297166.09400455;5032476.4999918;#CHAMP!;45.4321802926025
Introduction;2019-09-10;soir;38;298766.408835008;5041245.53477266;#CHAMP!;45.51110384302357
Vol dans / sur vehicule moteur;2019-09-10;jour;13;295324.469;5030600;#CHAMP!;45.415272011575276
Vol dans / sur vehicule moteur;2019-09-10;jour;13;294833.500000188;5031611.50000346;#CHAMP!;45.4243672135323
Vols qualifies;2019-09-10;soir;21;299956.5789989;5040952.106996751;#CHAMP!;45.50847273969446
Introduction;2019-09-10;jour;49;303889.50499249;5055012.69199325;#CHAMP!;45.63501062514832
Vol de vehicule moteur;2019-09-10;nuit;48;299987.843;5048800.142;#CHAMP!;45.579092404960555
Introduction;2019-09-10;soir;46;299304.52999223396;5051189.51299496;#CHAMP!;45.60058758714415
Vol dans / sur vehicule moteur;2019-09-10;jour;10;291907.963;5044203.926;#CHAMP!;45.537631448833395
Vol de vehicule moteur;2019-09-10;nuit;48;299987.843;5048800.142;#CHAMP!;45.579092404960555
Introduction;2019-09-10;jour;48;303192.2100015269;5051138.59799088;#CHAMP!;45.60014930036082
Vol de vehicule moteur;2019-09-10;nuit;38;299433.90799666604;5041952.57900642;#CHAMP!;45.517471569615914
Introduction;2019-09-10;soir;49;304975.3940060209;5055857.12899148;#CHAMP!;45.64260962595923
Vol de vehicule moteur;2019-09-10;jour;49;305622.505;5061016.339;#CHAMP!;45.68903262286276
Vol dans / sur vehicule moteur;2019-09-10;soir;15;299492.66399532603;5038813.551000689;#CHAMP!;45.4892257161505
Introduction;2019-09-10;jour;26;293188.186006094;5039829.02699394;#CHAMP!;45.498286973158166
Vol dans / sur vehicule moteur;2019-09-10;jour;38;299230.326002173;5040940.56799712;#CHAMP!;45.50836348546685
Introduction;2019-09-10;jour;31;295310.499990465;5044864.56899391;#CHAMP!;45.543630795445445
Vol dans / sur vehicule moteur;2019-09-10;soir;15;298144.943997093;5035321.66599614;#CHAMP!;45.45779255401645
Vol dans / sur vehicule moteur;2019-09-10;soir;30;295007.640008777;5048223.93000154;#CHAMP!;45.573855211047665
Vol dans / sur vehicule moteur;2019-09-10;soir;15;297911.253009675;5035703.90999824;#CHAMP!;45.46122990724346
Introduction;2019-09-10;nuit;8;293451.93800186;5033971.50000693;#CHAMP!;45.44558264593726
Mefait;2019-09-10;jour;39;294456.983009756;5050401.254992209;#CHAMP!;45.593439421249826
